order_id,order_date,sku,sub-category,quantity,order_status,settlement_date,mrp,discount,net_realized_sale,igst,cgst,sgst,tcs,tds,commission,shipping_fee,fixed_fee,pick_and_pack_fee,payment_gateway_fee,tax_on_logistics,zone,actual_settlement,tax_on_commissions,_merge,payment_status,final_settlement,returned_quantity,net_delivered_quantity
8549435932,2025-07-02,78683220,Trousers,1,delivered,2025-07-22,1099.0,-649.0,391.0,18.62,0.0,0.0,-1.862,-0.372,-23.460169491525424,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,309.16299999999995,-4.222830508474576,both,settled,309.16299999999995,,
8562604749,2025-07-11,78683108,Trousers,1,delivered,2025-07-30,599.0,-204.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,ZONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8562131833,2025-07-11,107416595,Kurta Sets,1,delivered,2025-07-30,1999.0,-1020.0,861.0,41.0,0.0,0.0,-4.1,-0.82,-129.15,0.0,-27.0,0.0,0.0,-4.86,ZONAL,671.823,-23.247,both,settled,671.823,,
8581566244,2025-07-24,102957187,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8558480766,2025-07-08,78683264,Trousers,1,delivered,2025-07-28,599.0,-204.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8586991183,2025-07-28,102360576,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8560737396,2025-07-10,102957153,Kurtas,1,delivered,2025-07-28,2599.0,-1326.0,1102.0,118.07,0.0,0.0,-4.92,-0.984,-209.37966101694917,0.0,-45.0,0.0,0.0,-8.1,ZONAL,795.928,-37.68833898305085,both,settled,795.9279999999999,,
8557455272,2025-07-08,78682658,Palazzos,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585032342,2025-07-26,103849714,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8572638036,2025-07-17,78683266,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562067046,2025-07-11,113444890,Kurtas,1,delivered,2025-07-29,2599.0,-1300.0,1128.0,120.86,0.0,0.0,-5.036,-1.007,-214.32796610169493,0.0,-45.0,0.0,0.0,-8.1,ZONAL,815.9899999999999,-38.579033898305084,both,settled,815.9499999999999,,
8565140003,2025-07-13,107660489,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8548490750,2025-07-02,78683180,Trousers,1,delivered,2025-07-21,799.0,-304.0,436.0,20.76,0.0,0.0,-2.076,-0.415,-26.160169491525426,0.0,-27.0,-17.0,0.0,-7.92,ZONAL,350.72,-4.708830508474577,both,settled,350.71999999999997,,
8584584079,2025-07-26,106935719,Ethnic Dresses,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8588100807,2025-07-29,107416475,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565506771,2025-07-13,102360601,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8566795236,2025-07-14,107416156,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8578414950,2025-07-22,113455223,Ethnic Dresses,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8578363153,2025-07-22,110664963,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8546265908,2025-06-30,107416164,Kurtas,1,delivered,2025-07-16,1599.0,-800.0,704.9999999999999,0.0,16.79,16.79,-3.357,-0.671,-98.7,0.0,-27.0,-17.0,0.0,-7.92,LOCAL,532.586,-17.766,both,settled,532.586,,
8550182393,2025-07-03,103849692,Kurtas,1,delivered,2025-07-22,1399.0,-854.0,451.0,21.48,0.0,0.0,-2.148,-0.43,-36.07966101694915,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,373.988,-6.494338983050847,both,settled,373.98799999999994,,
8583788369,2025-07-26,110664967,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8563870173,2025-07-12,102957221,Kurtas,1,delivered,2025-07-30,1399.0,-714.0,591.0,28.14,0.0,0.0,-2.814,-0.563,-82.73983050847458,0.0,-27.0,0.0,0.0,-4.86,ZONAL,458.13,-14.893169491525425,both,settled,458.13,,
8580915329,2025-07-24,110664757,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569011318,2025-07-15,110664961,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585736577,2025-07-27,113444644,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8547862144,2025-07-01,78683172,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8552689376,2025-07-04,110664706,Kurtas,1,delivered,2025-07-21,1999.0,-1020.0,885.0000000000001,0.0,21.07,21.07,-4.214,-0.843,-123.9,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,701.881,-22.302,both,settled,701.881,,
8583734778,2025-07-26,78210722,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584221645,2025-07-26,110664685,Kurtis,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8583892121,2025-07-26,110665021,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8561033652,2025-07-11,78683230,Trousers,1,returned,2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,778.394,0.0,both,settled,-228.92000000000002,1.0,0.0
8583840082,2025-07-26,77637662,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562243137,2025-07-11,102360692,Kurtas,1,delivered,2025-07-30,2999.0,-1530.0,1298.0,139.07,0.0,0.0,-5.795,-1.159,-246.62033898305086,0.0,-45.0,0.0,0.0,-8.1,ZONAL,946.934,-44.39166101694915,both,settled,946.934,,
8575695377,2025-07-20,106929246,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562942139,2025-07-12,102957106,Kurtas,1,delivered,2025-07-30,2599.0,-1612.0,893.0,42.52,0.0,0.0,-4.252,-0.85,-125.02033898305085,0.0,-27.0,0.0,0.0,-4.86,ZONAL,708.514,-22.503661016949152,both,settled,708.514,,
8558506357,2025-07-08,106935721,Ethnic Dresses,1,delivered,2025-07-28,1599.0,-816.0,689.0,32.81,0.0,0.0,-3.281,-0.656,-89.57118644067798,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,547.519,-16.122813559322037,both,settled,547.509,,
8564632355,2025-07-13,107416345,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575746234,2025-07-20,105018422,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565763863,2025-07-13,110664804,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8553461507,2025-07-05,107416148,Kurtas,1,returned,2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,1334.212,0.0,both,settled,-228.92000000000002,1.0,0.0
8563554793,2025-07-12,85672180,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8554050426,2025-07-05,107660488,Kurtas,1,returned,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,1052.4859999999999,0.0,both,settled,-228.92000000000002,1.0,0.0
8588479000,2025-07-29,78683228,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590808926,2025-07-31,87429650,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569767437,2025-07-16,110664699,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8553016811,2025-07-05,78683144,Trousers,1,delivered,2025-07-25,1099.0,-704.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8569350534,2025-07-15,102957106,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8578063883,2025-07-22,110664896,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565769234,2025-07-13,110664786,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8546870042,2025-07-01,78683166,Trousers,1,delivered,2025-07-21,799.0,-352.0,388.0,18.48,0.0,0.0,-1.848,-0.37,-23.279661016949152,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,306.392,-4.1903389830508475,both,settled,306.392,,
8565579608,2025-07-13,112528924,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8551655267,2025-07-04,110664858,Kurtas,1,delivered,2025-07-24,1199.0,-600.0,505.0,24.05,0.0,0.0,-2.405,-0.481,-70.7,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,386.828,-12.726,both,settled,386.82800000000003,,
8578413611,2025-07-22,105018420,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8567587117,2025-07-14,105018408,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8589469434,2025-07-30,103849714,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8545757325,2025-06-30,77343320,Leggings,1,delivered,2025-07-21,999.0,-600.0,340.0,16.19,0.0,0.0,-1.619,-0.324,-27.2,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,254.041,-4.896,both,settled,254.04099999999997,,
8561422459,2025-07-11,102108792,Kurtas,1,delivered,2025-07-30,2499.0,-1725.0,680.0,32.38,0.0,0.0,-3.238,-0.648,-95.2,0.0,-27.0,0.0,0.0,-4.86,ZONAL,531.918,-17.136,both,settled,531.918,,
8552596374,2025-07-04,78683176,Trousers,1,delivered,2025-07-24,799.0,-304.0,436.0,20.76,0.0,0.0,-2.076,-0.415,-26.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,370.78,-4.708830508474577,both,settled,370.78,,
8551226329,2025-07-03,107660497,Kurtas,1,delivered,2025-07-22,1199.0,-600.0,505.0,24.05,0.0,0.0,-2.404,-0.481,-70.69999999999999,0.0,-27.0,0.0,0.0,-4.86,ZONAL,386.829,-12.725999999999997,both,settled,386.829,,
8578119117,2025-07-22,102957114,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565669394,2025-07-13,78683108,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8550084861,2025-07-03,110664964,Kurta Sets,1,delivered,2025-07-22,1999.0,-1000.0,881.0,41.95,0.0,0.0,-4.195,-0.839,-132.15,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,688.169,-23.787,both,settled,688.1689999999999,,
8560454563,2025-07-10,78683188,Trousers,1,delivered,2025-07-28,799.0,-304.0,436.0,0.0,10.38,10.38,-2.076,-0.415,-26.160169491525426,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,370.78,-4.708830508474577,both,settled,370.78,,
8590357949,2025-07-30,78683144,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8579945858,2025-07-23,87429218,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582803269,2025-07-25,78683214,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584284088,2025-07-26,82129326,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8583884351,2025-07-26,102957115,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8570320460,2025-07-16,102360649,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8554929177,2025-07-06,102360288,Dresses,1,returned,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,0.0,0.0,-34.92,NATIONAL,1611.7959999999998,0.0,both,settled,-228.92000000000002,1.0,0.0
8564933336,2025-07-13,102957136,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584510299,2025-07-26,110664679,Kurtis,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8553716651,2025-07-05,106928238,Kurtas,1,returned,2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-45.0,0.0,0.0,-38.16,NATIONAL,1842.016,0.0,both,settled,-250.16,1.0,0.0
8567296811,2025-07-14,78683266,Trousers,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8549015324,2025-07-02,102957220,Kurtas,1,delivered,2025-07-23,1399.0,-800.0,505.0,24.05,0.0,0.0,-2.405,-0.481,-70.7,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,366.768,-12.726,both,settled,366.76800000000003,,
8549145875,2025-07-02,110664805,Kurtas,1,returned,2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,-17.0,0.0,-37.98,NATIONAL,757.062,0.0,both,settled,-248.98,1.0,0.0
8565216448,2025-07-13,110664963,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8553930842,2025-07-05,107416595,Kurta Sets,1,delivered,2025-07-22,1999.0,-1020.0,861.0,0.0,20.5,20.5,-4.1,-0.82,-129.15,0.0,-27.0,0.0,0.0,-4.86,ZONAL,671.823,-23.247,both,settled,671.823,,
8556329472,2025-07-07,88315016,Palazzos,1,delivered,2025-07-25,999.0,-510.0,430.0,20.48,0.0,0.0,-2.048,-0.41,-34.4,0.0,-27.0,0.0,0.0,-4.86,ZONAL,355.09,-6.191999999999999,both,settled,355.09,,
8584008840,2025-07-26,102360604,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575478716,2025-07-20,102360595,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8558047084,2025-07-08,102360566,Kurtas,1,returned,2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-27.0,0.0,0.0,-25.02,ZONAL,1242.762,0.0,both,settled,-164.02,1.0,0.0
8557540739,2025-07-08,107660494,Kurtas,1,delivered,2025-07-28,1199.0,-612.0,493.0,23.48,0.0,0.0,-2.348,-0.47,-39.440677966101696,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.792,-7.0993220338983045,both,settled,411.782,,
8550827419,2025-07-03,107855540,Kurtas,1,delivered,2025-07-23,799.0,-400.0,340.0,16.19,0.0,0.0,-1.619,-0.324,-27.2,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,274.101,-4.896,both,settled,274.10099999999994,,
8561625258,2025-07-11,109852228,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8548478798,2025-07-02,78683108,Trousers,1,delivered,2025-07-21,599.0,-198.0,342.0,16.29,0.0,0.0,-1.629,-0.326,-20.52033898305085,0.0,-27.0,-17.0,0.0,-7.92,ZONAL,263.911,-3.6936610169491524,both,settled,263.911,,
8567202880,2025-07-14,102360761,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8586393711,2025-07-27,77342860,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584059139,2025-07-26,102360652,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585154724,2025-07-27,78211194,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568402156,2025-07-15,77342868,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568418202,2025-07-15,107416102,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590758958,2025-07-30,108540433,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8564832271,2025-07-13,107416275,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8548549519,2025-07-02,88315012,Palazzos,1,delivered,2025-07-23,999.0,-500.0,440.0,20.95,0.0,0.0,-2.095,-0.419,-35.2,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,344.03,-6.336,both,settled,344.0299999999999,,
8564652244,2025-07-13,103268398,Kurtas,1,delivered,2025-07-30,1599.0,-816.0,689.02,0.0,16.41,16.41,-3.281,-0.656,-96.46016949152542,0.0,-27.0,0.0,0.0,-4.86,ZONAL,539.38,-17.362830508474573,both,settled,539.4000000000001,,
8546910971,2025-07-01,78683146,Trousers,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167.0,-27.0,-17.0,0.0,-37.98,NATIONAL,765.722,0.0,both,settled,-248.98,1.0,0.0
8566910417,2025-07-14,107673469,Kurta Sets,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8584313464,2025-07-26,78683146,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8582751113,2025-07-25,103849713,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8550724591,2025-07-03,88315016,Palazzos,1,delivered,2025-07-21,999.0,-500.0,440.00000000000006,0.0,10.48,10.48,-2.095,-0.419,-35.2,0.0,-27.0,0.0,0.0,-4.86,LOCAL,364.09,-6.336,both,settled,364.09000000000003,,
8549277308,2025-07-02,110665019,Kurta Sets,1,delivered,2025-07-23,1999.0,-1000.0,881.0,41.95,0.0,0.0,-4.195,-0.839,-132.15,0.0,-27.0,-23.0,0.0,-9.0,NATIONAL,661.029,-23.787,both,settled,661.0289999999999,,
8568647569,2025-07-15,102360720,Kurtas,1,returned,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,1.0,0.0
8567766951,2025-07-14,78683120,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8548421541,2025-07-02,110664981,Kurta Sets,1,delivered,2025-07-22,2999.0,-1500.0,1305.0,139.82,0.0,0.0,-5.826,-1.165,-274.05,0.0,-45.0,-23.0,0.0,-12.24,NATIONAL,894.3899999999999,-49.329,both,settled,894.39,,
8549478179,2025-07-02,110664853,Kurtas,1,delivered,2025-07-23,799.0,-400.0,340.0,16.19,0.0,0.0,-1.884,-0.377,-31.650000000000002,0.0,-27.0,-17.0,0.0,-7.92,NATIONAL,304.102,-5.697,both,settled,248.472,,
8550163158,2025-07-03,102957172,Kurtas,1,delivered,2025-07-22,1999.0,-1000.0,905.0,43.1,0.0,0.0,-4.31,-0.862,-126.7,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,718.462,-22.806,both,settled,718.462,,
8575172377,2025-07-19,106929769,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575020898,2025-07-19,88024060,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575298351,2025-07-19,106929752,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8574408081,2025-07-19,78683108,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584344265,2025-07-26,78640400,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565967978,2025-07-13,102957115,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562616613,2025-07-11,110664962,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568852636,2025-07-15,78683174,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8589437239,2025-07-29,110664697,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8576554344,2025-07-20,86653920,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8551889807,2025-07-04,102733590,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8579011130,2025-07-22,102360654,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8554949163,2025-07-06,78683266,Trousers,1,delivered,2025-07-24,599.0,-204.0,336.0,16.0,0.0,0.0,-1.6,-0.32,-20.160169491525426,0.0,-27.0,0.0,0.0,-4.86,ZONAL,278.431,-3.6288305084745764,both,settled,278.431,,
8555863156,2025-07-06,102957130,Kurtas,1,delivered,2025-07-28,2599.0,-1326.0,1102.0,118.07,0.0,0.0,-4.92,-0.984,-209.37966101694917,0.0,-45.0,0.0,0.0,-8.1,NATIONAL,795.928,-37.68833898305085,both,settled,795.9279999999999,,
8550797627,2025-07-03,102957103,Kurtas,1,delivered,2025-07-21,2599.0,-1612.0,893.0,0.0,21.26,21.26,-4.252,-0.85,-125.02033898305085,0.0,-27.0,0.0,0.0,-4.86,ZONAL,708.514,-22.503661016949152,both,settled,708.514,,
8550189965,2025-07-03,110664726,Kurtas,1,delivered,2025-07-22,1599.0,-800.0,705.0,33.57,0.0,0.0,-3.357,-0.671,-98.7,0.0,-27.0,0.0,0.0,-4.86,ZONAL,552.646,-17.766,both,settled,552.6460000000001,,
8567621814,2025-07-14,78683102,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568998684,2025-07-15,78683238,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8554156682,2025-07-05,102360677,Kurtas,1,delivered,2025-07-24,1399.0,-812.0,493.0,23.48,0.0,0.0,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.783,-7.099169491525424,both,settled,411.783,,
8563655274,2025-07-12,78683102,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8555339151,2025-07-06,102957195,Kurtas,1,delivered,2025-07-28,2599.0,-1716.0,789.0,37.57,0.0,0.0,-3.757,-0.751,-110.46016949152542,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,622.289,-19.882830508474576,both,settled,622.289,,
8578489689,2025-07-22,77342868,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8585930677,2025-07-27,106929807,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8575774195,2025-07-20,88314860,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8561386583,2025-07-11,110664679,Kurtis,1,delivered,2025-07-29,799.0,-408.0,332.02000000000004,0.0,7.91,7.91,-1.581,-0.316,-33.2,0.0,-27.0,0.0,0.0,-4.86,LOCAL,259.067,-5.976,both,settled,259.087,,
8566394273,2025-07-13,107416631,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8569428742,2025-07-15,110664962,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562007505,2025-07-11,102360594,Kurtas,1,delivered,2025-07-29,2599.0,-1326.0,1102.0,118.07,0.0,0.0,-4.920000000000001,-0.984,-209.37966101694917,0.0,-45.0,0.0,0.0,-8.1,LOCAL,795.928,-37.68833898305085,both,settled,795.9279999999999,,
8566232257,2025-07-13,78683186,Trousers,1,delivered,2025-07-30,799.0,-304.0,436.0,20.76,0.0,0.0,-2.076,-0.415,-26.160169491525426,0.0,-27.0,0.0,0.0,-4.86,ZONAL,370.78,-4.708830508474577,both,settled,370.78,,
8565762431,2025-07-13,113444777,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8583832090,2025-07-26,77343318,Leggings,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8548255232,2025-07-02,110664981,Kurta Sets,1,delivered,2025-07-21,2999.0,-1500.0,1305.0,139.82,0.0,0.0,-5.826,-1.165,-274.05,0.0,-45.0,-23.0,0.0,-12.24,ZONAL,894.3899999999999,-49.329,both,settled,894.39,,
8550876295,2025-07-03,110664966,Kurta Sets,1,returned,2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.0,-27.0,0.0,0.0,-32.4,ZONAL,1588.7379999999998,0.0,both,settled,-212.4,1.0,0.0
8578526571,2025-07-22,110665113,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8565511468,2025-07-13,113457513,Tops,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8562458999,2025-07-11,85672184,Trousers,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8589049697,2025-07-29,107415971,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8584651205,2025-07-26,77637912,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8573792871,2025-07-18,107415976,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8566043240,2025-07-13,109852524,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8590614953,2025-07-30,107416076,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8551773881,2025-07-04,78210892,Kurtas,1,delivered,2025-07-23,799.0,-304.0,436.0,20.76,0.0,0.0,-2.076,-0.415,-34.87966101694916,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,360.491,-6.2783389830508485,both,settled,360.491,,
8568583557,2025-07-15,107660486,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8555004836,2025-07-06,78683152,Trousers,1,delivered,2025-07-29,1099.0,-803.0,237.0,11.29,0.0,0.0,-1.129,-0.226,-7.110169491525425,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,195.395,-1.2798305084745765,both,settled,195.39499999999998,,
8569486379,2025-07-15,102957083,Ethnic Dresses,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8568319438,2025-07-15,78640252,Kurta Sets,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8554077002,2025-07-05,102360653,Kurtas,1,delivered,,,,,,,,,,,,,,,,,,,left_only,unsettled,0.0,,
8558449217,2025-07-08,78683146,Trousers,1,delivered,2025-07-28,1099.0,-704.0,336.0,16.0,0.0,0.0,-1.6,-0.3199999999999999,-20.159322033898306,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,278.432,-3.628677966101695,both,settled,278.43199999999996,,
8553283616,2025-07-05,78210718,Kurtas,1,delivered,2025-07-22,1399.0,-812.0,493.0,0.0,11.74,11.74,-2.348,-0.47,-39.43983050847458,0.0,-27.0,0.0,0.0,-4.86,NATIONAL,411.783,-7.099169491525424,both,settled,411.783,,
