order_id,order_date,sku,sub-category,quantity,order_status,settlement_date,mrp,discount,net_realized_sale,igst,cgst,sgst,tcs,tds,commission,shipping_fee,fixed_fee,pick_and_pack_fee,payment_gateway_fee,tax_on_logistics,zone,actual_settlement,tax_on_commissions,_merge,payment_status,final_settlement,returned_quantity,net_delivered_quantity,igst_amt,cgst_amt,sgst_amt
,20250720,110664818,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46016949152542,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.362830508474573,,unsettled,,,,32.81,0.0,0.0
,20250720,102957223,Kurtas,1,delivered,,1399.0,714.0,591.0,,,,2.81,5.62,-82.74000000000001,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-14.8932,,unsettled,,,,28.14,0.0,0.0
,20250731,86653904,Leggings,1,delivered,,1998.0,1259.0,645.0,,,,3.07,6.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,30.71,0.0,0.0
,20250731,110664766,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250725,102360596,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250727,113444670,Kurtas,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250727,107416050,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250718,113444693,Kurtas,1,delivered,,2599.0,1300.0,1128.0,,,,5.03,10.07,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,60.43,60.43
,20250718,102360706,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250726,107660483,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,23.48,0.0,0.0
,20250728,113444685,Kurtas,1,delivered,,2999.0,1500.0,1328.0,,,,5.92,11.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,142.29,0.0,0.0
,20250716,78682658,Palazzos,1,delivered,,799.0,304.0,436.0,,,,2.07,4.15,-34.87966101694916,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-6.2783389830508485,,unsettled,,,,20.76,0.0,0.0
,20250727,78212060,Kurtas,1,delivered,,1399.0,672.0,633.0,,,,3.01,6.02,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,30.14,0.0,0.0
,20250713,88024020,Kurtas,1,delivered,,999.0,610.0,330.0,,,,1.57,3.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.71,0.0,0.0
,20250713,110664853,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-28.732731804586244,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-5.171891724825524,,unsettled,,,,15.81,0.0,0.0
,20250715,102360694,Kurtas,1,delivered,,2999.0,1675.0,1298.0,,,,5.79,11.58,-246.62005394459197,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.39160971002655,,unsettled,,,,139.07,0.0,0.0
,20250716,107416301,Kurtas,1,delivered,,1999.0,1120.0,785.0,,,,3.73,7.47,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,37.38,0.0,0.0
,20250727,107416001,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250719,102957152,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,-209.38033116961174,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-37.68845961053011,,unsettled,,,,0.0,59.04,59.04
,20250719,105018422,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250709,102360940,Kurta Sets,1,delivered,,3399.0,1734.0,1471.0,,,,6.56,13.13,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,157.61,0.0,0.0
,20250728,85672182,Trousers,1,delivered,,1198.0,456.0,648.0,,,,3.08,6.17,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,30.86,0.0,0.0
,20250730,78683188,Trousers,1,delivered,,799.0,304.0,436.0,,,,2.07,4.15,-26.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.708830508474577,,unsettled,,,,20.76,0.0,0.0
,20250714,110665021,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250726,107416627,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250730,87429496,Kurta Sets,1,delivered,,1598.0,799.0,681.0,,,,3.24,6.48,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.43,0.0,0.0
,20250717,102109057,Kurtas,1,delivered,,1199.0,660.0,445.0,,,,2.11,4.23,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,21.19,0.0,0.0
,20250714,102108813,Kurtas,1,delivered,,1999.0,1120.0,785.0,,,,3.73,7.47,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,37.38,0.0,0.0
,20250718,107416629,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250720,110664783,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250720,88023820,Kurtas,1,delivered,,999.0,640.0,300.0,,,,1.42,2.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,14.29,0.0,0.0
,20250726,110664702,Kurtas,1,delivered,,2599.0,1390.0,1038.0,,,,4.94,9.88,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,49.43,0.0,0.0
,20250729,107416332,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,-209.38033116961174,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-37.68845961053011,,unsettled,,,,118.07,0.0,0.0
,20250714,78683102,Trousers,1,delivered,,599.0,204.0,336.0,,,,1.6,3.2,-20.1601496679552,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288269402319355,,unsettled,,,,16.0,0.0,0.0
,20250714,102360985,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250730,78683190,Trousers,1,delivered,,799.0,304.0,436.0,,,,2.07,4.15,-26.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.708830508474577,,unsettled,,,,20.76,0.0,0.0
,20250729,113444685,Kurtas,1,delivered,,2999.0,1500.0,1328.0,,,,5.92,11.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,71.14,71.14
,20250713,110664706,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,-123.89999999999999,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.301999999999996,,unsettled,,,,42.14,0.0,0.0
,20250724,78683094,Trousers,1,delivered,,1099.0,803.0,237.0,,,,1.12,2.25,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,11.29,0.0,0.0
,20250715,82129260,Kurtas,1,delivered,,2399.0,1824.0,481.0,,,,2.29,4.58,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,22.9,0.0,0.0
,20250717,102109046,Kurtas,1,delivered,,1199.0,660.0,445.0,,,,2.11,4.23,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,21.19,0.0,0.0
,20250723,78683172,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250709,77637908,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-26.560169491525425,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.780830508474576,,unsettled,,,,15.81,0.0,0.0
,20250630,102957106,Kurtas,1,delivered,,2599.0,1812.0,893.0,,,,4.25,8.5,-125.02005649717515,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.503610169491527,,unsettled,,,,42.52,0.0,0.0
,20250731,78683170,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279782082324456,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903607748184015,,unsettled,,,,18.48,0.0,0.0
,20250719,102733209,Kurtas,1,delivered,,1999.0,1220.0,685.0,,,,3.26,6.52,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.62,0.0,0.0
,20250724,113444671,Kurtas,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250720,102957140,Kurtas,1,delivered,,1399.0,714.0,591.0,,,,2.81,5.62,-89.16781832189383,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-16.05020729794089,,unsettled,,,,28.14,0.0,0.0
,20250724,78683142,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,-20.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288305084745764,,unsettled,,,,16.0,0.0,0.0
,20250719,78683142,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,-20.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288305084745764,,unsettled,,,,16.0,0.0,0.0
,20250729,107416563,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250716,107416002,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250707,106929806,Kurtas,1,delivered,,2999.0,1707.0,1298.0,,,,5.79,11.58,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,139.07,0.0,0.0
,20250729,78683166,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.2795197740113,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.190313559322034,,unsettled,,,,18.48,0.0,0.0
,20250716,78683262,Trousers,1,delivered,,599.0,340.0,336.0,,,,1.6,3.2,-20.16033303597978,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288599464763602,,unsettled,,,,16.0,0.0,0.0
,20250714,78640242,Kurta Sets,1,delivered,,1599.0,984.0,569.0,,,,2.7,5.41,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,27.1,0.0,0.0
,20250726,102957163,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250707,91717654,Kurta Sets,1,delivered,,1798.0,1115.0,565.0,,,,2.69,5.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,26.9,0.0,0.0
,20250724,110664694,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250716,110664967,Kurta Sets,1,delivered,,2999.0,1530.0,1275.0,,,,5.69,11.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,136.61,0.0,0.0
,20250714,102360763,Kurtas,1,delivered,,1999.0,1138.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250714,86654984,Trousers,1,delivered,,1598.0,752.0,752.0,,,,3.58,7.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,35.81,0.0,0.0
,20250714,110664701,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,-123.9,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.302,,unsettled,,,,0.0,21.07,21.07
,20250715,109852231,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250715,109852516,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,41.0,0.0,0.0
,20250721,78212090,Kurtas,1,delivered,,1399.0,672.0,633.0,,,,3.01,6.02,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,15.07,15.07
,20250725,110664857,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,-39.438983050847455,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-7.099016949152541,,unsettled,,,,23.48,0.0,0.0
,20250713,103849737,Kurtas,1,delivered,,1399.0,854.0,451.0,,,,2.14,4.29,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,21.48,0.0,0.0
,20250713,113444647,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,43.1,0.0,0.0
,20250713,78209868,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250716,78683208,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,0.0,8.0,8.0
,20250730,105018425,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250725,107416099,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,-126.70000000000002,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.806,,unsettled,,,,43.1,0.0,0.0
,20250728,110664852,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-26.560000000000002,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.7808,,unsettled,,,,15.81,0.0,0.0
,20250719,85672184,Trousers,1,delivered,,1198.0,456.0,648.0,,,,3.08,6.17,-84.23991525423729,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-15.163184745762711,,unsettled,,,,30.86,0.0,0.0
,20250721,78211152,Kurtas,1,delivered,,1799.0,918.0,905.0,,,,4.3,8.61,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,43.1,0.0,0.0
,20250724,78210718,Kurtas,1,delivered,,1399.0,812.0,493.0,,,,2.34,4.69,-39.43983050847458,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-7.099169491525424,,unsettled,,,,23.48,0.0,0.0
,20250727,78683106,Trousers,1,delivered,,599.0,204.0,336.0,,,,1.6,3.2,-20.16020418277332,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288367528991974,,unsettled,,,,16.0,0.0,0.0
,20250728,102109029,Kurtas,1,delivered,,999.0,676.0,300.0,,,,1.42,2.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,14.29,0.0,0.0
,20250721,78683186,Trousers,1,delivered,,799.0,368.0,436.0,,,,2.07,4.15,-26.160451977401134,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.708881355932204,,unsettled,,,,20.76,0.0,0.0
,20250725,78683150,Trousers,1,delivered,,1099.0,803.0,237.0,,,,1.12,2.25,-7.110169491525425,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-1.2798305084745765,,unsettled,,,,11.29,0.0,0.0
,20250725,110665048,Kurta Sets,1,delivered,,2999.0,1530.0,1275.0,,,,5.69,11.38,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,136.61,0.0,0.0
,20250726,107416594,Kurta Sets,1,delivered,,1999.0,1020.0,861.0,,,,4.09,8.19,-129.15,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-23.247,,unsettled,,,,41.0,0.0,0.0
,20250721,102957185,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46008474576273,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.36281525423729,,unsettled,,,,32.81,0.0,0.0
,20250703,106935744,Ethnic Dresses,1,delivered,,1599.0,800.0,705.0,,,,3.35,6.71,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,33.57,0.0,0.0
,20250719,78683142,Trousers,1,delivered,,1099.0,704.0,336.0,,,,1.6,3.2,-20.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.6288305084745764,,unsettled,,,,16.0,0.0,0.0
,20250719,102360692,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62033515417608,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.391660327751694,,unsettled,,,,139.07,0.0,0.0
,20250722,105018425,Kurtas,1,delivered,,1999.0,1028.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250727,107416150,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,-96.46016949152542,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.362830508474573,,unsettled,,,,32.81,0.0,0.0
,20250721,78212536,Kurtas,1,delivered,,1399.0,872.0,493.0,,,,2.34,4.69,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,23.48,0.0,0.0
,20250714,78683192,Trousers,1,delivered,,799.0,304.0,436.0,,,,2.07,4.15,-26.160169491525426,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.708830508474577,,unsettled,,,,20.76,0.0,0.0
,20250722,103849723,Kurtas,1,delivered,,2399.0,1537.0,793.0,,,,3.77,7.55,-111.02033898305086,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-19.983661016949153,,unsettled,,,,37.76,0.0,0.0
,20250716,102360760,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,-123.9,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.302,,unsettled,,,,42.14,0.0,0.0
,20250711,88024226,Kurtas,1,delivered,,999.0,610.0,330.0,,,,1.57,3.14,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.71,0.0,0.0
,20250714,102360619,Kurtas,1,delivered,,1999.0,1066.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250719,78683172,Trousers,1,delivered,,799.0,352.0,388.0,,,,1.84,3.69,-23.279661016949152,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-4.1903389830508475,,unsettled,,,,18.48,0.0,0.0
,20250730,107673485,Kurta Sets,1,delivered,,3999.0,2040.0,1765.0,,,,7.87,15.75,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,189.11,0.0,0.0
,20250717,78683104,Trousers,1,delivered,,599.0,204.0,336.0,,,,1.6,3.2,-20.160234909307167,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.62884228367529,,unsettled,,,,16.0,0.0,0.0
,20250724,102360731,Kurtas,1,delivered,,1599.0,880.0,625.0,,,,2.97,5.95,-87.50015374775528,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-15.75002767459595,,unsettled,,,,29.76,0.0,0.0
,20250723,107416345,Kurtas,1,delivered,,1599.0,1051.0,689.0,,,,3.28,6.56,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.81,0.0,0.0
,20250707,78211476,Kurtas,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,15.81,0.0,0.0
,20250716,106928239,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250701,107416029,Kurtas,1,delivered,,799.0,400.0,340.0,,,,1.61,3.23,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,16.19,0.0,0.0
,20250726,78683230,Trousers,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-19.920338983050847,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-3.5856610169491523,,unsettled,,,,15.81,0.0,0.0
,20250725,102360648,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250722,102360692,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,-246.62033515417608,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-44.391660327751694,,unsettled,,,,139.07,0.0,0.0
,20250728,103849706,Kurtas,1,delivered,,2999.0,1530.0,1298.0,,,,5.79,11.58,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,139.07,0.0,0.0
,20250726,107660508,Kurtas,1,delivered,,1199.0,612.0,493.0,,,,2.34,4.69,-39.43983050847458,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-7.099169491525424,,unsettled,,,,23.48,0.0,0.0
,20250717,102360621,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250717,105018409,Kurtas,1,delivered,,1999.0,1138.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250717,110664682,Kurtis,1,delivered,,799.0,408.0,332.0,,,,1.58,3.16,-33.2,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-5.976,,unsettled,,,,15.81,0.0,0.0
,20250706,106929164,Kurtas,1,delivered,,1999.0,1020.0,885.0,,,,4.21,8.42,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,42.14,0.0,0.0
,20250716,77637460,Kurtas,1,delivered,,799.0,440.0,300.0,,,,1.42,2.85,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,14.29,0.0,0.0
,20250714,102957103,Kurtas,1,delivered,,2599.0,1783.0,893.0,,,,4.25,8.5,-125.01977401129943,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.503559322033897,,unsettled,,,,42.52,0.0,0.0
,20250714,102360598,Kurtas,1,delivered,,1599.0,913.0,689.0,,,,3.28,6.56,-96.46016949152542,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-17.362830508474573,,unsettled,,,,32.81,0.0,0.0
,20250716,108540853,Kurtas,1,delivered,,1599.0,816.0,689.0,,,,3.28,6.56,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,32.81,0.0,0.0
,20250726,102360595,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250728,107416100,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,-126.69999999999999,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,-22.805999999999997,,unsettled,,,,43.1,0.0,0.0
,20250701,102360759,Kurtas,1,delivered,,1999.0,1000.0,905.0,,,,4.3,8.61,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,43.1,0.0,0.0
,20250719,102957157,Kurtas,1,delivered,,2599.0,1326.0,1102.0,,,,4.91,9.83,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,118.07,0.0,0.0
,20250712,113450061,Kurta Sets,1,delivered,,2999.0,1500.0,1305.0,,,,5.82,11.65,,-41.96235294117647,-29.837647058823528,-4.54,0.0,-13.741200000000001,,,,,unsettled,,,,139.82,0.0,0.0
